customer_tweet_id,customer_text,amazon_response,intent,should_escalate,label_notes
16122,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH,product_device_issue,TRUE,
99879,"@AmazonHelp El embalaje es importante porque puede dañar el producto, pero lo más grave es que me envían una caja sin precinto de garantía. He comprado un producto nuevo y debería haberlo recibido debidamente cerrado además por supuesto de libre de golpes.","@137871 Comprendemos Antonio, en caso de que desees realizar la devolución del artículo puedes obtener más información y realizar el procedimiento de devolución aquí: https://t.co/N7kRhYe30e. ^MZ",wrong_or_damaged_item,TRUE,
63988,"@AmazonHelp @115850 cant fill the form again. Let me know what details are required, i will send it out to you. #AmazonFails #AmazonFraud @115851 #AmazonPay",@130696 We will not be able to offer any insight till we receive the details via form offered earlier. Appreciate your understanding. ^RW,other_unclear,TRUE,
35903,@AmazonHelp Already did.. Even to your escalation team.. The courier number they gave was even incorrect.. This was present for today's bday.. Ruined...,"@123814 Certainly unintended, Bunty. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this out. ^MS",delivery_delay,TRUE,
32308,@AmazonHelp Which link?when will the pickup happen? I am frustrated talking to support person so finally came here. Would you be able to solve this plz?,@123157 Apologies for the delay. Kindly click on the link provided here: https://t.co/BWahOLdioH and submit your details. ^GD,return_refund,TRUE,
77328,@AmazonHelp I’m going around and around since Tuesday with people from overseas that can’t understand what I’m saying and I can’t understand what they are saying. Why can’t I just speak to an American,"@133239 Hello, all of our associates are trained to help you with your query. Can you share with us what is occurring. We will try to help if possible.^CR",other_unclear,TRUE,
53431,えぇ…なんでサインインできないねん…8回ほど注文して代金も払ってるし、垢BANされる所が見当たらないんだけど…注文してないと垢BANされんの？ふざけてんの？ #Amazon,@128063 パスワードを変更いただいても問題が解決しない場合は、お手数ですがカスタマーサービスまでお問い合わせください。パスワード変更＞https://t.co/3lqcg5mn85　お問い合わせ＞https://t.co/J6YEizo6qC　MH,account_login,TRUE,
65867,"@AmazonHelp Ya , i shared details on link","@131066 Thank you for confirming, we will look into it and get back to your soon with an update. ^SI",other_unclear,TRUE,
16837,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos https://t.co/L7ZGVDnJA9,@119703 Apologies. Request you to reply to our email correspondence for further assistance and we'll look into this. ^MK,other_unclear,TRUE,
126334,"@AmazonHelp If you would like to respond, then respond to this query.

If delivery of item is failed due to communication failure, then when next attempt is taken?","@144362 This being social media platform, we don't have access to your account details. Kindly check the correspondence sent by us, you may also reply to the correspondence for further help. Appreciate your understanding. ^AK",delivery_delay,TRUE,
124089,@115821 so how i suppose to do that if my both adress and my payment is from the same country https://t.co/cmaqgcglmj,"@143753 Hello, Mahdi. Thanks for reaching out to us today. We'll be glad to assist in any way possible. What is the country associated with your account? ^FJ",general_information,TRUE,
44501,"@AmazonHelp Ich auch.
Ich mag diese Bonbons verdammt gerne und ich habe keine mehr! :&lt;","@125875 Ohne meine tägliche Süßigkeitenration werde ich zum bösen Gremlin. 🍪 Jetzt hast du mich neugierig gemacht, welche Bonbons? 😁 ^SI",general_information,FALSE,
145759,@AmazonHelp @115850 @115851 still does not mean that you can price things over and above the MRP in an eagerness to be seen giving a discount.,@149062 I understand your concern. As informed earlier pricing and offers are the decision of the sellers. I'll ensure to forward your comments internally. ^MN,payment_billing,TRUE,
65652,@AmazonHelp @4441  whats the update .i am going escalte this issue to ministery .this case of cheating.,@131026 Kindly write to us from the link mentioned earlier so we can check this for you and help ^KJ,other_unclear,TRUE,
138998,@AmazonHelp This isnt working its not coming up just other orders i cant select canceled orders,"@147320 Go ahead and contact us here and we can assist you
 https://t.co/JzP7hlA23B 
^DJ",order_change_cancel,TRUE,
69944,"Hi @AmazonHelp my order has been delayed twice ❗️And when I tried to call your client service, they wanted to transfer my call to Amazon India (whereas I am in Luxembourg !). Any help ?","@131824 Sorry to hear about the confusion, Charles. What domain did you purchase the order from https://t.co/ykTUEmdsQA, .com., .fr etc?^SM",delivery_delay,TRUE,
144153,@AmazonHelp I’m trying to use the excuse that I needed a new kindle anyway 🙈💛,@148588 We'll back up that statement! Our Paperwhite device gives you plenty of reasons to get lost in a good book. ^MJ,other_unclear,FALSE,
145757,Só gastei na Black Friday da @117086 até agora 🤓,"@149061 Opa, Lucas 😁 Que legal saber que você aproveitou as ofertas. Conte-nos, quais novas aventuras você comprou? ^LG",other_unclear,FALSE,
93701,@AmazonHelp Was delivered by Amazon Logistics! Don’t have time to inspect it thoroughly now. Box clearly shows it’s a telescope and has a ‘This way up’ label in it. Mad beyond belief about this!,"@136312 We want to make sure this doesn't happen on your future deliveries. As we cannot access your account via Twitter, please contact us here: https://t.co/JzP7hlA23B , so that we may have a chance to submit the carrier feedback. 

-RD",wrong_or_damaged_item,TRUE,
111787,"@AmazonHelp Hello, when will I get an update? I’ve been waiting all day...",@140831 We're sorry for the wait. I can confirm we have received your information and will be reaching out to you soon to assist. ^TE,other_unclear,TRUE,
73610,"@115850 need to update its app services to update address after order . I ordered some books and paid by @115823 but want to update my address because i’m not available there even you should help me out to deliver all my orders at same day.
#helpmeout",@132463 We don't have direct access to your Amazon account over Twitter. Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B ^CB.,order_change_cancel,TRUE,
63966,"@AmazonHelp 3 packages, one arrived a day early, other arrived on time, last one appeared to be “on track” but then I was updated saying that it was brought back to UPS warehouse which makes no sense since they had it out for delivery.",@130692 Hi Efrain! There are many reasons why a carrier would return a parcel. You can find info here: https://t.co/uIAHM0EXnw.^CN,delivery_delay,TRUE,
65891,"@AmazonHelp @115830 
getting very realistic looking spam emails about renewing prime. asking for bank details... I don't have prime and my credit card doesn't expire for 11 months... https://t.co/akKFy716xP",@131071 Hello. You can report these types of mailings to us directly. Check out our help pages here and it will explain further how to report: https://t.co/jU3lUWIzH4 Thanks. ^NV,prime_membership,TRUE,
78810,@AmazonHelp Unfortunately not - You can get a 'Printable receipt' but no VAT invoice?,"@133574 Sorry about that Tom, your unable to print a VAT invoice for a Prime Membership as it is intended for private use only. You can find more info on VAT invoices here: https://t.co/qdGacXfF9X ^MI",general_information,FALSE,
142831,@115830 @127161 @AmazonHelp,@148243 Sorry to hear about the repeated issues you have been having. If you check your tracking here: https://t.co/aaDyEz1VgE can I ask what the latest update has been?^TI,other_unclear,TRUE,
133845,@AmazonHelp I want to know the status. Am I going to get my money back? Or is it that you are going to keep sending the same kind of emails every time? #Pathetic #cheaters #worstcustomerserviceever @115851 @AmazonHelp @115821 @115850 @115830,"@146160 As mentioned earlier, kindly respond to our correspondence which you have received. If you are unable to find the mail in your Inbox, request you to check in spam or junk folders. ^JS",return_refund,TRUE,
153725,@AmazonHelp When can I expect the email? Thanks!,@151193 Hi there! Please reach out to us if you have not received anything within 72 business hours. (Don't forget to check your spam and junk folders as well!),other_unclear,TRUE,
96749,"@AmazonHelp Well my safe place is the recycling bin which was emptied yesterday, so I hope not! And my neighbours aren’t currently in to check",@137115 We definitely want to make sure that you do receive your package! Does your tracking state which carrier is being used for this shipment? ^GP,delivery_missing,TRUE,
77537,@AmazonHelp Trying to reset my password because I don't remember it and the code isn't coming through. Have tried 3 times!! Not in my junk folder either.,@133274 Is the email address you are accessing the same as the one you registered your Amazon account with?^SM,account_login,TRUE,
152064,@AmazonHelp Como faz isso?,"@150748 Larissa, você pode verificar as informações sobre como pagar com cartão de crédito pré-pago, acessando o seguinte link: https://t.co/AZJhbZtDpH. ^NB",other_unclear,TRUE,
162082,"@AmazonHelp Basicamente, a maioria Análise Técnica e Price Action e algumas biografias de figuras políticas.  😘","@153418 Opa, que livros interessantes! Espero que você curta muito a leitura! Abraço! :D ^CR",other_unclear,FALSE,
18901,@115850 .. worst kind of service giving to his customers.. I have a purchased a boss washing machine.. waiting so long ..🤔,@120225 we have missed on the estimated delivery date ? 2/2 ^SB,delivery_delay,TRUE,
98793,"@AmazonHelp what the hell???
How many time I ll reply on that mail?
R u gone mad? Or making me?
Doing #fraud along with fraud srv providrs.","@137623 I understand it's taking longer than expected to resolve your concern. However, I request you to communicate with us by replying to the email sent by our team as we'll not be able to access your account over social platform. Appreciate your understanding. ^SD",other_unclear,TRUE,
120264,Thanks @117795 for great #Thanksgivingday2017 via #TreasureTruck in @2319 https://t.co/jhQKrHT6wu,"@142699 Happy Thanksgiving, Melissa! The turkey looks delicious! So glad we could be a part of your day! ^SE",other_unclear,FALSE,
156692,"@115821 Why are the specs on the ACER Aspire E5-575-33BM different from the specs on ACER's website? The core count is different.
https://t.co/bEh2QxNukl","@151988 I see what you mean! It shows the same processor strength but it doesn't mention the dual core. The devices are identical, so there *shouldn't* be any issues with ordering it and receiving something different. I'll send this off to our website team to review. ^MJ",general_information,FALSE,
16112,@AmazonHelp Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌,@119534 Please keep us posted as we want to make sure your order arrives!  ^AG,delivery_delay,TRUE,
19444,@115850 want to be the Amazon retailer of grocery in dehradun . Please help me,@120317 In this case our Seller Support team can help you. You can connect with them here: https://t.co/navhkVs753 . -Bikram,general_information,FALSE,
73529,@AmazonHelp Salve purtroppo nessuno sa niente! Non so veramente come fare...,@132440 La disponibilità indicata sul nostro sito non tiene conto delle unità già ordinate. Ti sei già rivolta al nostro Servizio Clienti per una verifica del tuo ordine e l'eventuale nuova data di consegna prevista? ^LF,other_unclear,TRUE,
118770,Amazonプライムで良かった！！今夜は徹夜かな笑 https://t.co/oARvkbiY5f,@142326 Amazonビデオをご利用いただきありがとうございます🙇　「逃げるは恥だが役に立つ」は、プライム・ビデオ対象作品ではございませんが、レンタルでお楽しみいただけますので、よろしければ、お楽しみくださいませ☺️　SM,other_unclear,FALSE,
136958,"@AmazonHelp Yes we have, 3 times, can I have a Service customer phone # to call? Or what should we do next?","@146892 When have you sent the documents? You can join our CS using this link : https://t.co/MBTDQi7u2J
^ARC",other_unclear,TRUE,
77578,"@AmazonHelp You see, it's not just the thrill and the throttle for me. It's the storytelling and the cliffhangers that make it, it. And not sure what the form was about, but filled it nevertheless... https://t.co/Hyexcr1JPZ",@132975 I feel yahh!! The wait still continues!! Thank you keeping us posted. ^BV,other_unclear,TRUE,
120258,@AmazonHelp no live chat?,@142698 申し訳ございませんが、サインインできない場合、チャットでお問合せいただくことはできません。お手数ですが、お電話でお問い合わせください。　SM,general_information,FALSE,
101804,@AmazonHelp #BoycottAmazon #fraudservice #babyoilinsteadofmobile #moneystolen #worstservice #needmymoney,@137086 I'm sorry you received a different order. We've received your details and our team is working on it. Request you to wait and our team will contact you soon with an update. ^GD,payment_billing,TRUE,
139015,"Pre-ordered a book on @115830 that came out on 16th November, and it still hasn't been dispatched. So disappointed! @AmazonHelp","@147322 Hi Emily, what was the estimated delivery date given to you in the confirmation email? Did you get any emails advising of a possible delay? ^MA",delivery_delay,TRUE,
103023,"What’s up with @115821 delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.",@138658 I'm very sorry for this wait. What was the original delivery estimate given at Checkout: https://t.co/Y5jpI9gRhE ^DO,delivery_delay,TRUE,
126077,@AmazonHelp Day 14! Still waiting for an update!,@144294 We understand the wait for your issue to be resolved. Kindly reply to the email sent by our team for quick updates on the pay balance. ^VM,other_unclear,TRUE,
15286,@115821 I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,@119354 I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: https://t.co/Y5jpI9gRhE? ^EA,delivery_delay,TRUE,
63947,@AmazonHelp Yes 2 days then emailed after said wanted another 2 days and still nothing,"@130690 Emails can get routed to your spam/junk folder, did you check there?^CN",delivery_delay,TRUE,
136826,"@129773 Howdy! I have a @146863 TV with Amazon video app. Quality frequently drops when watching, but this doesn't happen with any other streaming service app on it. Any ideas on how to resolve? Not a bandwidth issue on this side, Amazon Video works well on PS3.",@142554 I'm sorry for the trouble. Have you tried to delete the app and reinstall it?  ^CO,product_device_issue,TRUE,
78797,"@122924 Liebes @116316 wieso soll man eigentlich Prime Kunde sein und dafür bezahlen, wenn ihr es nicht schafft rechzeitig zu liefern, trotz Bankeinzug ;)","@133571 Deine Verärgerung kann ich verstehen :( Da wir über Twitter keinen Einblick in deine Bestellung haben, bitte ich dich, unseren Kundenservice zu kontaktieren: https://t.co/ohyvGrpvrY
Dieser prüft alles Weitere gerne für dich. ^SK",prime_membership,TRUE,
21032,"@115821 Better yet, what's you customer support email so we can communicate via email? Thanks",@120609 Sorry for the trouble with your account! You're welcome to reach out to us here: https://t.co/jzvkhdlrK5 ^BG,general_information,FALSE,
22206,@AmazonHelp Où dois puis-je trouver votre SAV? c'est introuvable sur votre site...,"@120849 Vous pouvez joindre notre SAV via le lien suivant:  https://t.co/hgIrz98cdI 
^SA",general_information,FALSE,
10664,@AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow?,@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,delivery_delay,TRUE,
108267,"@116928 vaya vergüenza de servicio. Primero me pierden un pedido, después vienen a entregarme otro cuando he pedido un horario específico, paquetes abiertos... ¡Vergüenza de servicio! #BlackTimo #AmazonDeVergüenza","@140030 María, lamentamos mucho que tu experiencia fuera insatisfactoria, en este caso, te solicitamos enviar tus comentarios a nuestro Centro de Servicio para que ellos trabajen en la mejora de nuestra plataforma al siguiente enlace: https://t.co/OjvUxwnzPe. ^AG",other_unclear,TRUE,Mixed delivery/lost package and opened-package complaint; primary intent unclear.
131789,Bonjour @AmazonHelp on peut commande sur Amazon.de si on est client français sans problème?,"@124406 Bonjour, nous vous avons répondu par DM.
^ARC",general_information,FALSE,
105307,@AmazonHelp Could you please tell me where is this option in app? I can see only two options in contact us. Call us and Chat with us.,"@139253 After you have entered your order inquiry, you should be prompted to select your preferred method of contacting our support team at the bottom. ^WM",general_information,FALSE,
101816,@115830 what's with sending parcels without putting them in packaging? I'm trying to order surprise gifts here :)))))),@138303 https://t.co/ykTUEmdsQA works with manufacturers to reduce the overall amount of packing materials used. You can select to have your items delivered in an Amazon box on the checkout page. ^ZW,general_information,FALSE,
80569,@AmazonHelp  https://t.co/zT0zqohrWQ,"@116058 Thanks for the information, Travis! My team would like to look into this issue further for you. When you have a moment, please provide us with your details here: https://t.co/QE1KinKOqe ^VF",other_unclear,TRUE,
151999,"@AmazonHelp Ils vont me dire que c'est livré peut être ^^.
Mais je vais essayer. Merci.",@150733 Tenez-nous au courant s'il vous plaît. ^MA,delivery_missing,TRUE,
141935,"@AmazonHelp But it says it can provide traffic conditions on the help page. If it can't, why am I prompted to ask, ""what's the traffic like right now""","@148037 I'm sorry you were given the incorrect information! Did you set up your commute, as the help page describes? We'd like to help! ^ZW",general_information,FALSE,
60265,@AmazonHelp New order which showed an expected delivery date of October 10th. Still no product. I could have ordered it elsewhere and had it by now.,@129776 That's very strange! We'd like to take a closer look with you. Pls reach us via phone/chat here: https://t.co/JzP7hlA23B ^MT,delivery_delay,TRUE,
31831,"アマゾンから偽メールが届いた。

クレジットカード情報入れてくださいみたいな！

怖い。。。",@123027 Amazonを騙るEメールやSMSを受信された場合、連絡したり個人情報を登録したりしないようご注意ください。当サイトからのEメールかどうかの識別方法については、リンクのヘルプページをご参照ください。https://t.co/xWXio7AP2Z TN,account_login,TRUE,
22548,"@115850 
@AmazonHelp what's update of this? https://t.co/rZxXAjgtps",@120925 Please confirm if the order is picked up for the return. You may check the return status here: https://t.co/6z4yoQYZ7T (2/2)^SF,other_unclear,TRUE,
102977,"Le service client d'@120533 qui me balade depuis des jours, ça ment, ça raccroche au nez. Il est beau, l'ogre de l'e-commerce au SAV sans faille. jpp","@138645 Bjr, je suis sincèrement désolé d'apprendre cela et vous prie de nous en excuser, pouvez-vous m'expliquer de quoi s'agit-il ? ^RA",other_unclear,TRUE,
30550,"@115830 any chance of an update on these failed disbursements? No anouncement, every CS rep has different story.","@122722 I'm so sorry for the trouble! Without including account/personal information, could you tell us more about what's going on? ^SD",payment_billing,TRUE,
91422,@AmazonHelp It hasn’t arrived by the new estimated delivery date and you haven’t been responding. Care to help yet?,@135817 I'm sorry about this! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/hApLpMlfHN We'd like to help!,delivery_delay,TRUE,
35141,"@115850 
ORDER # 405-0563842-3521944.  When I ordered it, there was cashback of 10% on using icici card.  I did not get the cash back",@123651 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),payment_billing,TRUE,
12517,@AmazonHelp Rather than wasting time here can you please check with your team &amp; confirm whether they have responded. Use basic communication skills Sir,"@118505 We're currently working on your issue, we'll contact you soon. Keep an eye on your mailbox. ^ZH",other_unclear,TRUE,
132550,"@AmazonHelp So my package came and I wasn’t in, told the delivery man to leave it in the safe place, as I can talk to him through the intercom on my phone and he just totally dismissed it and went away without delivery! 😡 i think im through with amazon!","@145904 I'm sorry for the poor delivery experience, Lillie! Please give us a call or chat here, https://t.co/JzP7hlA23B, so we can investigate this together. ^TG",delivery_missing,TRUE,
136226,@AmazonHelp And now its replacement has got lost at the courier and will cost me £23 to replace and I'm only being offered £15 refund! Might as well deal with ebay with this level of service!,"@146697 We'd like to help, Simon! Please reach out to us here: https://t.co/JzP7hlA23B so we may further assist. ^RO",return_refund,TRUE,
108120,"@117086 Fala Amazon, qual é a melhor promoção que esta rolando hoje?","@140001 Oi Daniel! Com relação a sua pergunta, estamos com promoções em diferentes produtos, você pode verificá-las no nosso site: https://t.co/B2wx0c37gN. ^NP",general_information,FALSE,
19485,"@115821 @115850 I have received the product in damaged condition, it's tempered from outside though material was not spilling.",@120325 Apologies for the inconvenience. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB,wrong_or_damaged_item,TRUE,
139048,Wow! En @117086 hay libros de Kindle con más del 85% de descuento!,"@147332 Hola Daniel, ¡que emoción! ¿Vas a aprovechar nuestras promociones? ^AZ",general_information,FALSE,
142005,@AmazonHelp It again takes me to exchange and not refund,"@148046 In that case, I'd like you to reach out to our support team using the link provided, Shouvik. Please select the issue and proceed to get in touch with our team. ^JC",return_refund,TRUE,
29525,@AmazonHelp リプライありがとうございます。コミネのネオプレーンハンドルウォーマーを購入したところ左右一組ではなく左が二つのものが届いてしまいました。開封してから気付いてしまったのですが返品、交換したいのですがこの場合どうすればよいでしょうか？,@122487 ご迷惑をお掛けし申し訳ございません。お届けした時点で問題があった場合は、開封後でも返品・交換（可能な商品のみ）は可能です。誠に恐れ入りますが、リンクを参照の上、お手続きください。https://t.co/TYbxdUDknb TN,wrong_or_damaged_item,TRUE,
16778,"@AmazonHelp Response in mail is just asking to wait n m doing that since last 1 month..it's more than 15 days on Twitter n u doing the same
No solution","@119700 Apologies. I understand waiting could be tiresome but rest assured, the concerned team is working on a resolution for you. ^MK",other_unclear,TRUE,
142897,"@115830 I've made lengthy complaints about late Prime deliveries, to which the problem has consisted without me complaining. Now 'next day delivery' is Monday when ordering on Thursday? Please tell me what I'm paying for?","@139242 Hi, since we are in a busy period some orders might have extended delivery times: https://t.co/tFzQZzMTXj ^MA",delivery_delay,TRUE,
77583,@AmazonHelp Done long time back. Almost a month back. No status change,"@133288 We're still sending out invitations, so you don't need to apply again if you already requested for an invitation, stay tuned! ^YP",other_unclear,TRUE,
76005,"@AmazonHelp eu vou na portaria antes para saber se chegou ou não, aí qualquer coisa eu mando um e-mail","@133012 Ta bom, nós avisa! ^DA",delivery_missing,TRUE,
135057,"Happy Thanks Giving to everyone who is celebrating , on the contrary @115821 twice declined my Card for reasons unknown even though it had ample funds.. #Thanksgiving",@146427 Sorry to hear your payment is being declined. Have you checked with your bank to see if there may be an issue on their end?^ES,payment_billing,TRUE,
11594,Bit of a piss take really now @115830 - was promised it by 9pm today. https://t.co/QKJ9a5DIki,@118232 Oh no! Let's talk about this in real time. Please call or chat with us here: https://t.co/wMcUf6lHpn ^BA,delivery_delay,TRUE,
130850,@AmazonHelp From Friday I m waiting,"@145540 My sincere apologies for the trail with your concern. As informed earlier, please wait and we'll have this resolved at the earliest. ^KH",delivery_delay,TRUE,
22510,"@AmazonHelp Except that isn't the case.
1 Why not?
2 Why are you sending people to The Works?
3 Why is that book in Home &amp; KItchen?
4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to?
5 What is the point of having Prime?","@120918 Hi, you will need to speak with the publishers about this,as ^BM said the latest info we have is reflected on the website^AS.",prime_membership,TRUE,"Multiple questions, but Prime value/delivery is the dominant theme."
142792,I'm just trialling @115821 Prime. Aren't all orders supposed 2 be next day? Now day 2 &amp; no delivery #NotReallyThatGoodThen,"@148234 Hi Brendan, what is the estimated delivery date that was given to you in your confirmation email?^MA",prime_membership,TRUE,
75875,"@132703 @116928 Buenas tardes. En ASM tienen mi pedido (31__credit_card__) desde ayer, día de entrega inicialmente previsto. Hoy me informan por sms de que la entrega se hará la próxima semana. ¿5 días para llevar al domicilio lo que tienen en su almacén? Gracias","@132986 ¡Hola Antonio! Siento mucho el inconveniente. En este caso por favor entra en contacto directamente con la transportadora en el enlace abajo, para obtener más información sobre tu pedido: https://t.co/meqnr4QIaC. ^NP",delivery_delay,TRUE,
73633,"@AmazonHelp Haha! Link requires me to log in to do anything :-P
Already sent an email of sorts, but thank you for trying to help. I appreciate it!",@132469 You can contact via this link if you don't have access: https://t.co/niUUnyYCZy Keep us posted when you hear back to your message. Thank you. ^NV,account_login,TRUE,
98581,"@AmazonHelp A person call me for pick up product for return, he reached home but due to non availability of box he told with to check with company...but he neither revert not come back.... Wat is happening?","@137574 It is fine, if the originally shipped packing is not available. However, item needs to be returned with the manufacturer packing. ^KA",return_refund,TRUE,
138274,@AmazonHelp Thanks for helping out.,@147145 It is always our pleasure. Do let us know for any further concern. ^AM,other_unclear,FALSE,
22581,@AmazonHelp Every time new person send me mail &amp; only give me assurance to resolve problem nothing apart from this,@120933 I get your disappointment. Request you to reply to the email sent by our social media team and we will respond on the same. ^GK,other_unclear,TRUE,
80641,"@115830 @115821 They wouldn’t give me an email address to forward a copy of my bank statement to, I am seriously pissed off and stressed out now. £25 might not seem like a lot of money to you, but to a family of 4 £25 is a lot of money. All I want is the item!",@133892 Amazon only takes payment once we dispatch an item. The pending amount will be an authorisation that is with the bank. More info on authorisations can be found here http:https://t.co/KDAhjIP6cN.^SM,payment_billing,TRUE,
